# From http://en.wikipedia.org/wiki/List_of_human_genes
ALB 	4q11-q13
BCL2 	18q21.3
CCR5 	3p21
CD4 	12pter-p12
CD8 	2p12
IL2 	4q26-q27
IL10 	1q31-q32
BRCA1 	17q21
BRCA2 	13q12-13
CD28 	2q33
NPTN 	15q22
ZBTB7A 	19p13.3
APC 	5q21-q22
ASPM 	1q31
BDNF 	11p13
CFTR 	7q31.2
CREBBP 	16p13.3
CRH 	8q13
CXCR4 	2q21
DHFR 	5q11.2-q13.2
HFE 	6p21.3
KRT14 	17q12-q21
KRT5 	12q13
PGL2 	11q13.1
PHF8 	Xp11.22
RHO 	3q21-q24
SDHB 	1p36.1-p35
SDHC 	1q21
SDHD 	11q23
SRY 	Yp11.3
TSC1 	9q34
TSC2 	16p13.3
APP 	21q21
GAST 	17q21
LCK 	1p35-p34.3
LEP 	7q31.3
LIF 	22q12.1-q12.2
MCM6 	2q21
MYH7 	14q12
MYOD1 	11p15.4
NPPB 	1p36.2
OSM 	22q12.1-q12.2
PKC 	16p11.2-q12.1
PIP 	7q32-q36
SLC18A2 	10q25
