url,domain,title,text,outlinks
"http://www.academia.edu/Documents/in/Responsible_Research_and_Innovation",,"Documents in Responsible Research and Innovation - Academia.edu","Social entrepreneurs can be seen as the ‘transformational leaders’ who combine entrepreneurship with a societal vision while building bridges between business, governments and citizens (Purdue, 2001). But how do they take up this role and act as change agents for societal transitions? It is their innovation which is essential for realizing these transitions. The emerging concept of ‘Responsible Research & Innovation’ (RRI), as a transformative and constructive approach (Owen et al., 2013), can help to understand how social entrepreneurs actually stimulate and shape these transitions, since it combines social and economic goals. RRI is a transparent, interactive process where involved actors become mutually responsive to each other, aiming for the innovation process and its marketable products being adopted by society (von Schomberg, 2011). 

 

Although, RRI has the potential to understand the transformational leadership of social entrepreneurship. The problem is that the field of corporate innovation is underexposed in current RRI research (cf. Blok, 2013). This raises the question: how in fact is RRI embedded in the innovation practices of social enterprises? 

In the literature, various reasons are identified why SMEs can have a predisposition for engaging in responsible innovation (Rodgers, 2010 in Halme & Korpela, 2013; Scholten et al., 2013). It is for instance assumed that they are to be more adaptive and responsive to society than (larger) firms or incumbents (Scholten et al., 2013).  However, it is still the question how exactly SMEs engage in RRI in practice and how they contribute to societal transitions. 

 

Social enterprises are an interesting subgroup of SMEs, and the units of analysis in this paper, because the goal to create social value through social innovations show resemblance with the goals of RRI (viz. a social, environmental and economic positive impact). Furthermore, in order to take care for the future, RRI should be for society and with society through responsive stewardship in the present (Stilgoe et al., 2013). Therefore, the aim of this paper is to answer the question: to what extent do social enterprises take responsibility into account in their innovation processes? 

 

To answer this question, we will do a content analyses on approximately 150 cases of social enterprises linked with climate change adaptation and mitigation in urban areas. The data will be obtained from the ope n database of Ashoka (largest network of social entrepreneurs worldwide). Their platform shares elaborate case descriptions of social enterprises with regard to: the problem that the social enterprises address, the ideas that they have, the strategies to solve to problem and personal information about the social entrepreneurs. These social entrepreneurs provide information via a five step process with regard to: newness, creativity, entrepreneurial quality, social impact and ethical fibre. 

 

In order to do such a content analysis, we will first develop a theoretical framework with all the relevant elements of industrial RRI processes, based on a review of the RRI literature (e.g. goals, ethics, stakeholder involvement, technology assessment). Subsequently, we will code the case descriptions based on the operationalized indicators, which implies a deductive content analysis. Finally, we will assess to what extent the individual indicators of responsible innovation are addressed by social enterprises. Because most current work on (industrial) RRI is still conceptual or based on single case studies, this research aims to fill the knowledge gap in RRI literature with more empirical results.",
"http://www.nerri.eu/eng/about.aspx",,"NERRI-Neuro-Enhancement: Responsible Research and Innovation","Neuro-Enhancement is an intensely debated issue and there are several possible definitions and interpretations. For the purposes of the NERRI Project we have used the following definition: Neuro-Enhancement comprises the use of neurotechnologies (e.g., psychotropic drugs or brain stimulation devices) to improve cognition and/or behavioral functioning and performance where cognitive and/or behavioral functioning is not judged to be clinically impaired. Anyone could be a potential user of Neuro-Enhancement technologies. How would You define Neuro-Enhancement and its use? - Speak up here…",
"http://sb6.biobricks.org/session/day-3/responsible-research-innovation/",,"BioBricks Foundation SB6.0: The Sixth International Meeting on Synthetic Biology","The idea of “responsible research and innovation” has taken off in European funding and policy circles recently, and scientists and engineers are increasingly being encouraged to think of their work in these terms. But what does it mean to innovate responsibly, and what implications might this have for the practice of synthetic biology? This session will explore the idea of “responsibility” from several different angles, including biosecurity and conservation. It will ask what kind of responsibility synthetic biology has to the future, and how this young and growing field can best work towards the public good.",
"http://www.sciencedirect.com/science/article/pii/S0040162513001698",,"A prototype of responsible research and innovation","Please enable JavaScript to use all the features on this page.

JavaScript is disabled on your browser.",
"http://www.ihs.ac.at/sociology/research-fields/responsible-research-and-innovation-rri/",,"Responsible Research and Innovation (RRI)","âResponsible Research and Innovation is a transparent, interactive process by which societal actors and innovators become mutually responsive to each other with a view to the (ethical) acceptability, sustainability and societal desirability of the innovation process and its marketable products (in order to allow a proper embedding of scientific and technological advances in our society)â.

Von Schomberg, RenÃ© (2013): A vision of responsible research and innovation. In: Owen, Richard; Bessant, John; Heintz, Maggy: Responsible Innovation. Managing the responsible emergence of science and innovation in society. London: Wiley, 51-74.

Members of the research group STEPS for many years have been involved in national and international research projects on aspects covered by the term Responsible Research and Innovation (RRI), in particular on ethics in science and technology, public participation and (social) sustainability.



Currently members of the STEPS team are coordinating within the FP7 Res-

AGorA project the monitoring of RRI in Europe. 

Read more

2014-2018; Monitoring the evolution and benefits of Responsible Research and Innovation, European Commission.

2013-2016; Responsible Research and Innovation in a Distributed Anticipatory Governance Frame. A constructive Socio-normative Approach (Res-AGorA), FP7

Read more

2009-2012; Impact of Citizen Participation on Decision-Making in a Knowledge Intensive Policy Field (CIT-PART), FP7

Read more

2007-2010; Genetic Testing and Changing ""Images of Human Life"" in the Clinical and Political Domains of Pre-Implantation Genetic Diagnosis and Pre-Natal Diagnosis (BMWF-Austrian Genome Research Program GEN-AU)

Read more

2002-2004; Increasing Public Involvement in Debates on Ethical Questions of Xenotransplantation (XENO),FP5

Read more

GrieÃler, Erich, Biegelbauer, Peter, Hansen, Janus (Eds., 2011): Impact of Citizen Participation on Decision Making in a Knowledge Intensive Policy Field. Science and Public Policy, 38(8).

GrieÃler, Erich (2010): âWeil das so ein heiÃes Thema ist, rÃ¼hren wir das besser nicht an.â Zur Regulierung kontroverser biomedizinischer Forschung in Ãsterreich In: Peter Biegelbauer (Hrsg.) (2010), Steuerung von Wissenschaft? Die Governance des Ã¶sterreichischen Innovationssystems. Studienverlag, Innsbruck/Bozen/Wien, 143-186.

Littig, Beate; GrieÃler, Erich (2005): Social Sustainability: a catchword between political pragmatism and social theory, Int. J. Sustainable Development, Vol. 8, No. 1/2, 2005, 65-79.",
"http://atomiumculture.eu/content/role-media-responsible-research-and-innovation",,"The Role of the Media in Responsible Research and Innovation","The Role of the Media in Responsible Research and Innovation",
"http://www.wiley.com/WileyCDA/WileyTitle/productCd-1119966361.html",,"Wiley: Responsible Innovation: Managing the Responsible Emergence of Science and Innovation in Society","Science and innovation have the power to transform our lives and the world we live in - for better or worse – in ways that often transcend borders and generations: from the innovation of complex financial products that played such an important role in the recent financial crisis to current proposals to intentionally engineer our Earth’s climate. The promise of science and innovation brings with it ethical dilemmas and impacts which are often uncertain and unpredictable: it is often only once these have emerged that we feel able to control them. How do we undertake science and innovation responsibly under such conditions, towards not only socially acceptable, but socially desirable goals and in a way that is democratic, equitable and sustainable? Responsible innovation challenges us all to think about our responsibilities for the future, as scientists, innovators and citizens, and to act upon these.

This book begins with a description of the current landscape of innovation and in subsequent chapters offers perspectives on the emerging concept of responsible innovation and its historical foundations, including key elements of a responsible innovation approach and examples of practical implementation.

Written in a constructive and accessible way, Responsible Innovation includes chapters on:

Essentially multidisciplinary in nature, this landmark text combines research from the fields of science and technology studies, philosophy, innovation governance, business studies and beyond to address the question, “How do we ensure the responsible emergence of science and innovation in society?”",
"http://nuffieldbioethics.org/report/neurotechnologies/responsible-research-innovation/",,"Responsible research and innovation","The concept of ‘responsible research and innovation’ (RRI) has been widely adopted by policy-makers to encourage thinking about the public benefits of science and technology based research.

We identified six key priorities in relation to RRI for novel neurotechnologies:",
"http://jackstilgoe.wordpress.com/2014/09/16/responsible-research-and-innovation-in-action/",,"Responsible Research and Innovation in action","As policy interest in Responsible Research and Innovation grows, those who are new to the discussion rightly ask what it might mean in practice. How do we know it when we see it? What does irresponsible research and innovation look like? My response is perhaps a bit unsatisfying. RRI is a work-in-progress, as are science, politics and society more broadly. This means that RRI is necessarily experimental and open-ended. Responsible science and responsible technologies will not just show themselves. But we can look at experiments that are taking place at various levels in various places, to see how the rules of research and innovation may be rewritten in more responsible ways. Here is my starting list of 13 RRI things I have found interesting. This is not to say that all of these things are unequivocally good. An important part of RRI is the surfacing of differences and political clashes around all of these things. But they seem to me to be interesting developments.

This list is inspired by a project in which I and colleagues at UCL are involved, called RRI TOOLS. It aims to develop a toolkit for responsible research and innovation that can be taken up by scientists, policymakers, companies and others. The inevitable imperfection with such a project is that it will tend to emphasise processes rather than outcomes. This is why, as with the SPICE project, the Polio Vaccine, Pugwash and the Bermuda Principles, we should also pay attention to situations in which people have responsibility thrust upon them. Systems of research and innovation are as likely to be responsibly shaped by accidents as by intentional efforts to increase public engagement and force disciplines to work together.

If you are reading this and have suggestions for more, please add them. I hope this unscientific sample also prompts questions about the criteria for selection, beyond my main one, which is ‘interestingness’.",
"http://www.nottingham.ac.uk/home/events/responsible-research-and-innovation-seminars.aspx",,"Responsible Research and Innovation seminars","Responsible Research and Innovation (RRI) is a bridge between science and society that aims to increase the public value of science. The concept has begun to move beyond the academic literature to become an integrated requirement of Centres for Doctoral Training and Synthetic Biology Centres funded by EPSRC and BBSRC. As RRI has become exposed to a broader range of actors, so the potential for different interpretations of the concept increases.

This seminar investigates how RRI is being interpreted within one research-intensive Russell Group university, and the opportunities and challenges for governance. Using documentary analysis and semi-structured interviews, we identify six key narratives that express actors’ perceptions of RRI’s purpose and value. We present a conceptual framework based upon these narratives, and argue that future moves to broaden or narrow RRI’s definition will likely result in material effects on actors’ support for the agenda within the university.

Responsible Research and Innovation is defined and operationalized in various ways. Owen, Macnaghten and Stilgoe (2013) define it as 'collective commitment of care for the future through responsive stewardship of science and innovation in the present', more specifically that innovation should be: a) Anticipatory; b) Reflective; c) Deliberative; and d) Responsive. Others add that science and innovation need to realise 'right impacts' or contribute to solving societal goals (von Schomberg 2013).

Responsibility is an agent-centred term and in this presentation Dr Forsberg will address the issue of who has responsibility for ensuring that research and innovation is indeed responsible. Researchers and research funders have so far been the most targeted agents for RRI, but other agents may also have a large influence on how research and innovation impacts on society and the natural world. This includes regulators, advisory bodies, industry organisations and market-shaping actors. How can their responsibilities be articulated in an RRI perspective?",
"http://renevonschomberg.wordpress.com/definition-of-responsible-innovation/",,"Definition of Responsible Innovation","Responsible Research and Innovation is a transparent, interactive process by which societal actors and innovators become mutually responsive to each other with a view to the (ethical) acceptability, sustainability and societal desirability of the innovation process and its marketable products( in order to allow a proper embedding of scientific and technological advances in our society)

Quoted from:

 Von Schomberg,Rene (2011) ‘Prospects for Technology Assessment in a framework of responsible research and innovation’ in: Technikfolgen abschätzen lehren: Bildungspotenziale transdisziplinärer Methode, P.39-61, Wiesbaden: Springer VS",
"https://attheinterface.wordpress.com/tag/responsible-research-and-innovation/",,"responsible research and innovation","In the past few months, I have been involved in a project on responsible research and innovation (RRI). What is RRI? Well, it’s concerned with the “nature and trajectory of new technologies and fields of enquiry” and asks at a fundamental … Continue reading →",
"https://morri.res-agora.eu/",,"Monitoring Responsible Research and Innovation","MoRRI (Monitoring Responsible Research and Innovation) is a web application for monitoring and visualizing data and information on Responsible Research and Innovation (RRI) in 16 European countries. MoRRI is part of the Res-AGorA project and gives you the opportunity to create your own custom-made reports on RRI activities in Europe.

The work in MoRRI is inspired by earlier attempts to collect comparable information about the role of science in society across Europe. Specifically, MoRRI builds upon and extends the work that was carried out in the âMonitoring Policies and Activities on Science in Society in Europeâ (MASIS) project during 2010-11. This website also contains the MASIS country reports.",
"http://www.ucl.ac.uk/sts/research/projects/rri/aboutus",,"About Us","The RRI Hub at UCL aims to build RRI in UCL and beyond through research, collaboration and engagement. It was created as part of a three year long project funded by the European Commission Seventh Framework Programme to develop a series of tools that will foster Responsible Research and Innovation (RRI) across Europe.

The RRI Hub is located in the UCL Department of Science and Technology Studies",
